source,target
139668890,433494611
139668890,444670781
139668890,447803474
139668890,448677953
139668890,455238052
139668890,462737123
139668890,470662604
139668890,499663714
139668890,504730305
139668890,509733090
139668890,510930428
139668890,522439799
139668890,538394851
139668890,541644097
139668890,559475192
139668890,559995284
139668890,560003249
139668890,608662969
139668890,612905100
139668890,614430717
139668890,621456982
139668890,635573099
139668890,649901223
139668890,703719948
139668890,790549894
139674201,298753127
139674201,226852981
139674201,1230681
139674201,2211503
139674201,5331889
139674201,10181651
139674201,14945437
139674201,16718849
139674201,16886042
139674201,18105141
139674201,19213719
139674201,27288093
139674201,30660783
139674201,30746268
139674201,30905408
139674201,31943174
139674201,33904839
139674201,34677281
139674201,34745828
139674201,34906980
139674201,37436138
139674201,40115473
139674201,44187119
139674201,45361810
139674201,46048619
139674201,51698143
139674201,53667229
139674201,58911347
139674201,61691196
139674201,62547655
139674201,63027537
139674201,66206651
139674201,68884816
139674201,69348808
139674201,70140752
139674201,71320377
139674201,74263684
139674201,75637912
139674201,79068795
139674201,79700684
139674201,79966061
139674201,81517716
139674201,82639287
139674201,83367199
139674201,85313390
139674201,85446841
139674201,85657701
139674201,86134807
139674201,87020327
139674201,87133081
139674201,90412663
139674201,91444662
139674201,96886025
139674201,97096343
139674201,99061119
139674201,100497768
139674201,101076929
139674201,101160874
139674201,101478559
139674201,101571287
139674201,102317608
139674201,102624059
139674201,103862012
139674201,104330824
139674201,109470561
139674201,109860584
139674201,112109926
139674201,113613464
139674201,114071738
139674201,115798383
139674201,115934849
139674201,117221754
139674201,118211438
139674201,119434504
139674201,119763396
139674201,121875005
139674201,126169192
139674201,126734498
139674201,127941468
139674201,132188483
139674201,132828016
139674201,133898652
139674201,134256137
139674201,135795700
139674201,137003489
139674201,137008009
139674201,137066959
139674201,137400670
139674201,137774759
139674201,138329095
139674201,138459982
139674201,138889629
139674201,138917377
139674201,139094407
139674201,139518675
139674201,139755407
139674201,139874282
139674201,140579554
139674201,140763432
139674201,140873141
139674201,141145080
139674201,141427444
139674201,142547787
139674201,143132197
139674201,143191883
139674201,143650625
139674201,144022933
139674201,144780057
139674201,144922384
139674201,145583570
139674201,146088333
139674201,146570210
139674201,147033810
139674201,147661604
139674201,147912745
139674201,147995394
139674201,148382157
139674201,149110467
139674201,150747406
139674201,150947366
139674201,151429767
139674201,151749768
139674201,151889960
139674201,152146319
139674201,152340874
139674201,152483963
139674201,152536732
139674201,152696508
139674201,155226683
139674201,155334886
139674201,155847513
139674201,156477298
139674201,156484289
139674201,156518754
139674201,157065901
139674201,157793128
139674201,157830516
139674201,158417693
139674201,158879363
139674201,159016215
139674201,159414626
139674201,159632394
139674201,159987943
139674201,160227023
139674201,161317154
139674201,163868323
139674201,164237372
139674201,165103491
139674201,165228443
139674201,165583672
139674201,165636575
139674201,165752351
139674201,166960160
139674201,167955955
139674201,168167555
139674201,168211939
139674201,168568410
139674201,170024441
139674201,170613421
139674201,170648488
139674201,170662995
139674201,170764329
139674201,171247378
139674201,171651651
139674201,172482337
139674201,172788886
139674201,173554952
139674201,173958414
139674201,174042646
139674201,174368588
139674201,174608485
139674201,174722116
139674201,174865704
139674201,174928237
139674201,175185178
139674201,176057236
139674201,176562463
139674201,176610404
139674201,177193937
139674201,178579481
139674201,178966701
139674201,179067090
139674201,179080467
139674201,179324651
139674201,179536421
139674201,179788409
139674201,180678011
139674201,181224345
139674201,181351305
139674201,181368029
139674201,181442481
139674201,181602314
139674201,182149247
139674201,184625397
139674201,185235553
139674201,186943332
139674201,187175229
139674201,188850441
139674201,191543901
139674201,191924552
139674201,192765005
139674201,192778450
139674201,194314168
139674201,195195512
139674201,195344089
139674201,196753069
139674201,196801029
139674201,197928052
139674201,198143676
139674201,200266288
139674201,200882403
139674201,202714706
139674201,203383572
139674201,203608028
139674201,203717917
139674201,203759365
139674201,206386806
139674201,206685811
139674201,207462130
139674201,207478532
139674201,207821936
139674201,208492982
139674201,208720321
139674201,209866444
139674201,210036264
139674201,210524198
139674201,211331660
139674201,212814320
139674201,213516042
139674201,214097005
139674201,214771375
139674201,214907669
139674201,215464005
139674201,215734075
139674201,217480681
139674201,217515870
139674201,220017075
139674201,220858960
139674201,221387878
139674201,222100978
139674201,222300533
139674201,223000118
139674201,223249518
139674201,223651216
139674201,225527422
139674201,229967146
139674201,230197219
139674201,230306209
139674201,231176265
139674201,231731608
139674201,233066280
139674201,236754922
139674201,237145366
139674201,238249423
139674201,239549979
139674201,240194631
139674201,240786406
139674201,241139174
139674201,242430501
139674201,244063626
139674201,246024993
139674201,246750723
139674201,247445995
139674201,247567635
139674201,247791591
139674201,247958716
139674201,250061976
139674201,252249574
139674201,252754864
139674201,252965065
139674201,253652014
139674201,253676975
139674201,254242578
139674201,255518982
139674201,255569803
139674201,256119168
139674201,256366693
139674201,257506445
139674201,258520950
139674201,258911398
139674201,260085922
139674201,262250882
139674201,262775856
139674201,263089184
139674201,264254765
139674201,265897138
139674201,268319731
139674201,270033344
139674201,272688268
139674201,273076216
139674201,277528774
139674201,277922789
139674201,278340048
139674201,278446494
139674201,280322531
139674201,280944889
139674201,282388655
139674201,282389322
139674201,282795611
139674201,284771022
139674201,289486532
139674201,290455749
139674201,291489878
139674201,292366514
139674201,294091580
139674201,295917095
139674201,296369216
139674201,296389357
139674201,300283631
139674201,301336554
139674201,306513822
139674201,307380923
139674201,309320387
139674201,309818016
139674201,311159516
139674201,312341971
139674201,316573738
139674201,317976516
139674201,319004538
139674201,320322880
139674201,322542385
139674201,325352224
139674201,326489719
139674201,326523598
139674201,331467410
139674201,331485215
139674201,333034647
139674201,333366058
139674201,334872658
139674201,336374269
139674201,337631654
139674201,337973536
139674201,341132693
139674201,344211581
139674201,345678717
139674201,345864550
139674201,348117487
139674201,353575017
139674201,354863411
139674201,356136034
139674201,360047795
139674201,361938055
139674201,363257542
139674201,366448971
139674201,370424664
139674201,370952966
139674201,375281325
139674201,376608726
139674201,376845476
139674201,377183953
139674201,378345569
139674201,379141908
139674201,379994938
139674201,382338030
139674201,384007166
139674201,385098060
139674201,388565410
139674201,392093588
139674201,392962513
139674201,395250790
139674201,398846228
139674201,399039124
139674201,408666740
139674201,408962603
139674201,409303209
139674201,418755962
139674201,418976263
139674201,419614320
139674201,420001665
139674201,421965527
139674201,424017164
139674201,426292418
139674201,431894126
139674201,433890596
139674201,436026113
139674201,436092444
139674201,443901081
139674201,444429341
139674201,451687210
139674201,456118154
139674201,456202218
139674201,461896970
139674201,465551073
139674201,467080191
139674201,473423695
139674201,475837412
139674201,475985648
139674201,479196258
139674201,479648333
139674201,481560180
139674201,481629341
139674201,484274294
139674201,488662968
139674201,491413694
139674201,491418301
139674201,492912189
139674201,496862311
139674201,498666191
139674201,498867539
139674201,502062757
139674201,502259273
139674201,503084222
139674201,504809587
139674201,509674355
139674201,510918851
139674201,515874104
139674201,517101504
139674201,524108165
139674201,528508246
139674201,529950865
139674201,530079000
139674201,531923782
139674201,538550679
139674201,553505334
139674201,560638692
139674201,560653946
139674201,579874197
139674201,579959861
139674201,592030072
139674201,594485397
139674201,639501624
139674201,642016116
139674201,642302496
139674201,642906924
139674201,653588040
139674201,654307794
139674201,690834338
139674201,693092077
139674201,712246400
139674201,718763488
139674201,749707340
141138130,406159107
141138130,409942913
141138130,334803
141138130,1586006
141138130,3844095
141138130,4776837
141138130,5261938
141138130,6613682
141138130,9748730
141138130,11287011
141138130,13195610
141138130,13598965
141138130,14960542
141138130,16167285
141138130,19341327
141138130,23737461
141138130,25921547
141138130,38564486
141138130,40315198
141138130,45788047
141138130,51085701
141138130,52843749
141138130,56633241
141138130,58417979
141138130,61579806
141138130,62632124
141138130,63815550
141138130,64543612
141138130,65309173
141138130,66759839
141138130,67611634
141138130,71322991
141138130,73493038
141138130,74664433
141138130,80275927
141138130,83095923
141138130,84972135
141138130,86956807
141138130,87518890
141138130,87584440
141138130,89806392
141138130,90237823
141138130,90323103
141138130,94717098
141138130,94868301
141138130,96395845
141138130,96768333
141138130,102007240
141138130,102663246
141138130,110340924
141138130,115217889
141138130,117225038
141138130,118210356
141138130,118935129
141138130,120051590
141138130,120740885
141138130,121668054
141138130,122698443
141138130,127426805
141138130,132162069
141138130,136203617
141138130,136890169
141138130,137003004
141138130,137743803
141138130,137747710
141138130,139438661
141138130,139814458
141138130,140006393
141138130,140535430
141138130,140621287
141138130,142395731
141138130,143293243
141138130,144195308
141138130,145143951
141138130,146176000
141138130,146340119
141138130,146891255
141138130,148287490
141138130,148396762
141138130,148661121
141138130,149036931
141138130,149089680
141138130,150632482
141138130,150821620
141138130,150979336
141138130,151170595
141138130,151323891
141138130,152640839
141138130,153093398
141138130,153180726
141138130,153616518
141138130,153727393
141138130,154701940
141138130,156800610
141138130,156842432
141138130,157800463
141138130,158937956
141138130,160084886
141138130,160103466
141138130,162611883
141138130,162628323
141138130,164939302
141138130,165050471
141138130,165245117
141138130,165332638
141138130,166114550
141138130,168404435
141138130,169090580
141138130,169753601
141138130,170214102
141138130,170394181
141138130,171941945
141138130,172147774
141138130,172664376
141138130,172737277
141138130,172737539
141138130,172826791
141138130,173544853
141138130,176533976
141138130,178053328
141138130,184953930
141138130,185462093
141138130,186856646
141138130,187110899
141138130,194884498
141138130,196103259
141138130,197479589
141138130,199215675
141138130,199368754
141138130,199976637
141138130,200297067
141138130,200700793
141138130,204634599
141138130,206952184
141138130,208272584
141138130,209854422
141138130,210444675
141138130,211711855
141138130,212254933
141138130,213679359
141138130,213801506
141138130,217536575
141138130,217580407
141138130,220742229
141138130,221715191
141138130,225120056
141138130,225602811
141138130,226220156
141138130,227657709
141138130,231426142
141138130,233059972
141138130,233432579
141138130,236837246
141138130,239158606
141138130,241435145
141138130,241494407
141138130,245379484
141138130,253535165
141138130,255417582
141138130,256901709
141138130,257006205
141138130,260489264
141138130,261374603
141138130,263468554
141138130,263570100
141138130,266897432
141138130,268863325
141138130,268976517
141138130,271490376
141138130,274673789
141138130,276444719
141138130,277979223
141138130,279508570
141138130,283266131
141138130,292715656
141138130,292914196
141138130,293678155
141138130,297239005
141138130,319576229
141138130,321207166
141138130,322473938
141138130,323298220
141138130,325772335
141138130,325865871
141138130,327003056
141138130,335318835
141138130,335867461
141138130,337853771
141138130,341473199
141138130,346900336
141138130,349068663
141138130,349158265
141138130,357795728
141138130,358957742
141138130,373620385
141138130,378706991
141138130,385372791
141138130,385788392
141138130,385935147
141138130,388862750
141138130,406996225
141138130,410744200
141138130,410763964
141138130,417976496
141138130,423022922
141138130,425729566
141138130,432184296
141138130,434115672
141138130,448295373
141138130,449167833
141138130,457558668
141138130,459061886
141138130,481379103
141138130,482033840
141138130,494471156
141138130,500068545
141138130,504766059
141138130,514948601
141138130,522180878
141138130,538901921
141138130,542628541
141138130,557088828
141138130,581368337
141138130,582095396
141138130,612746909
141138130,646298769
141138130,655101427
141138130,663335621
141138130,670637341
141138130,699987564
141348637,1230681
141348637,1546261
141348637,1784880
141348637,1863425
141348637,2661246
141348637,3034293
141348637,3187502
141348637,3644276
141348637,4261338
141348637,4451135
141348637,4725620
141348637,6381582
141348637,6395802
141348637,6783844
141348637,6884648
141348637,7012369
141348637,7945949
141348637,8643299
141348637,8643457
141348637,9058931
141348637,9227756
141348637,9291705
141348637,9450696
141348637,12534274
141348637,12810314
141348637,13379776
141348637,13725979
141348637,15390407
141348637,16700262
141348637,17585108
141348637,17775768
141348637,17789095
141348637,18105141
141348637,19134725
141348637,20795149
141348637,21444873
141348637,21597181
141348637,21752427
141348637,22103407
141348637,22668921
141348637,23405361
141348637,24115121
141348637,25067982
141348637,25069912
141348637,25672348
141348637,25836716
141348637,26842056
141348637,28538529
141348637,28758112
141348637,31443235
141348637,31525898
141348637,31800167
141348637,32208458
141348637,32683659
141348637,33069445
141348637,33824392
141348637,34771169
141348637,34934138
141348637,36057989
141348637,37436138
141348637,37851771
141348637,38019321
141348637,42248343
141348637,42654305
141348637,42714866
141348637,44780150
141348637,45200181
141348637,46809742
141348637,48725339
141348637,49097426
141348637,49490089
141348637,50051256
141348637,51225712
141348637,52938273
141348637,53598087
141348637,53802534
141348637,55609974
141348637,59101623
141348637,59970762
141348637,62200335
141348637,62886477
141348637,63802974
141348637,63979712
141348637,65121196
141348637,65906570
141348637,66684178
141348637,69456266
141348637,70613646
141348637,71283840
141348637,71313875
141348637,71758784
141348637,72273863
141348637,74821422
141348637,76304651
141348637,76462279
141348637,80302380
141348637,85162879
141348637,85895734
141348637,87880105
141348637,90267645
141348637,92575982
141348637,93976813
141348637,95161814
141348637,99133582
141348637,104475448
141348637,105835801
141348637,106760464
141348637,108452968
141348637,108628774
141348637,108851932
141348637,111484264
141348637,112277751
141348637,112458982
141348637,113148625
141348637,114937590
141348637,115260915
141348637,119764594
141348637,120977735
141348637,121930370
141348637,123538829
141348637,123631574
141348637,125599216
141348637,131632462
141348637,132335111
141348637,132686549
141348637,133319179
141348637,133365124
141348637,134136420
141348637,134471919
141348637,134472658
141348637,135272925
141348637,135841280
141348637,136690018
141348637,136732205
141348637,140060846
141348637,142473476
141348637,143218255
141348637,143232672
141348637,143973973
141348637,144623436
141348637,146808890
141348637,150510091
141348637,150990910
141348637,152429395
141348637,152536732
141348637,154154787
141348637,154385110
141348637,154668422
141348637,156706611
141348637,157492092
141348637,158942357
141348637,160174435
141348637,160407928
141348637,161302576
141348637,164275982
141348637,164695330
141348637,165236440
141348637,167124418
141348637,167344770
141348637,168103779
141348637,168154973
141348637,168162137
141348637,168421493
141348637,169479739
141348637,169959989
141348637,170659020
141348637,170961677
141348637,171032978
141348637,172792259
141348637,173279949
141348637,174193502
141348637,174256276
141348637,175429137
141348637,176334211
141348637,176356819
141348637,178250058
141348637,178724489
141348637,180568142
141348637,180601397
141348637,181602314
141348637,181838476
141348637,183268560
141348637,186257510
141348637,187177317
141348637,187567885
141348637,187753966
141348637,189386044
141348637,194928699
141348637,195017661
141348637,195051577
141348637,195385720
141348637,196764158
141348637,197799103
141348637,198475633
141348637,200838613
141348637,200933951
141348637,202196062
141348637,202720458
141348637,203448908
141348637,205097871
141348637,205549379
141348637,205824271
141348637,206208560
141348637,206407615
141348637,210537018
141348637,216241529
141348637,218991659
141348637,221772859
141348637,222107911
141348637,222495789
141348637,223698025
141348637,223844498
141348637,226227383
141348637,226570414
141348637,227683086
141348637,228403215
141348637,229982344
141348637,230129831
141348637,230325412
141348637,230980133
141348637,231640721
141348637,232221800
141348637,233407460
141348637,234289403
141348637,235734849
141348637,236152977
141348637,236448434
141348637,237943916
141348637,243201713
141348637,243483213
141348637,244317214
141348637,248647289
141348637,249932042
141348637,251138338
141348637,252632818
141348637,252917577
141348637,257564914
141348637,258441342
141348637,261557472
141348637,262281275
141348637,262362574
141348637,262999154
141348637,263309697
141348637,264603643
141348637,265163732
141348637,266150311
141348637,278397558
141348637,278409597
141348637,279664419
141348637,285538849
141348637,285557669
141348637,287839329
141348637,288017289
141348637,293435090
141348637,293993824
141348637,294339715
141348637,295357877
141348637,295493295
141348637,296961751
141348637,300745456
141348637,304827774
141348637,310105587
141348637,314684664
141348637,316344219
141348637,317601944
141348637,319004538
141348637,319142212
141348637,319153491
141348637,322070281
141348637,324444906
141348637,325937474
141348637,328014239
141348637,329616294
141348637,330342601
141348637,334874670
141348637,335641094
141348637,336705910
141348637,337242414
141348637,339130104
141348637,341015465
141348637,345603680
141348637,350073981
141348637,354025504
141348637,354345768
141348637,358661145
141348637,359634610
141348637,362343350
141348637,365136928
141348637,366894032
141348637,367556069
141348637,369353186
141348637,371027240
141348637,372411091
141348637,374049794
141348637,374526162
141348637,376406299
141348637,378531645
141348637,380453171
141348637,381048612
141348637,381266997
141348637,383231793
141348637,385931739
141348637,386831197
141348637,390333476
141348637,395772017
141348637,396159270
141348637,397449823
141348637,399704400
141348637,400447557
141348637,408983538
141348637,409533619
141348637,411463632
141348637,415998861
141348637,416209738
141348637,421287603
141348637,427556446
141348637,430267871
141348637,431703381
141348637,432183311
141348637,439715515
141348637,441378523
141348637,441646720
141348637,444045673
141348637,447783804
141348637,447815212
141348637,448322935
141348637,448807585
141348637,449058807
141348637,449720392
141348637,453050258
141348637,457009802
141348637,458309548
141348637,461245163
141348637,461973438
141348637,462137580
141348637,463326199
141348637,465653956
141348637,466051726
141348637,467369708
141348637,468237367
141348637,468382142
141348637,468815904
141348637,472460866
141348637,472765482
141348637,473066370
141348637,473575271
141348637,477162914
141348637,478417237
141348637,478770274
141348637,480703294
141348637,481161021
141348637,484926522
141348637,485137822
141348637,485253642
141348637,486367063
141348637,487270955
141348637,487902555
141348637,496144776
141348637,497698577
141348637,499596108
141348637,501062366
141348637,505547950
141348637,506797540
141348637,512535647
141348637,514220493
141348637,516410999
141348637,516512416
141348637,521393633
141348637,523046370
141348637,524001092
141348637,524256298
141348637,524294130
141348637,525899682
141348637,529294589
141348637,529403957
141348637,530069050
141348637,530618415
141348637,532160602
141348637,533548918
141348637,535767344
141348637,537574251
141348637,538292995
141348637,539157402
141348637,540114634
141348637,541812838
141348637,543417336
141348637,543845735
141348637,544380644
141348637,544401973
141348637,547700410
141348637,551522629
141348637,551940742
141348637,552112306
141348637,553692687
141348637,554629858
141348637,555905942
141348637,556652141
141348637,559841708
141348637,561413859
141348637,561882831
141348637,562931065
141348637,562999882
141348637,564747612
141348637,565811208
141348637,567070464
141348637,568857238
141348637,572123555
141348637,572246356
141348637,575740740
141348637,579078295
141348637,579680773
141348637,580199061
141348637,581469751
141348637,586252805
141348637,586615981
141348637,587149301
141348637,588671041
141348637,591345263
141348637,591367784
141348637,591368819
141348637,592758603
141348637,595376295
141348637,596173956
141348637,597054174
141348637,598256462
141348637,598565911
141348637,599542472
141348637,603359380
141348637,605631570
141348637,606775859
141348637,610633025
141348637,613936281
141348637,622410568
141348637,625123398
141348637,629291415
141348637,634867182
141348637,635091702
141348637,635573099
141348637,636714049
141348637,638424798
141348637,639109584
141348637,639348979
141348637,642735728
141348637,651557666
141348637,658464605
141348637,658600738
141348637,665895025
141348637,669032528
141348637,670885102
141348637,679060368
141348637,682933348
141348637,684839875
141348637,687246563
141348637,687406648
141348637,687716219
141348637,688562808
141348637,690864497
141348637,702441375
141348637,704532192
141348637,704810207
141348637,705683571
141348637,707706263
141348637,709032010
141348637,710152210
141348637,710173813
141348637,710174067
141348637,710212640
141348637,710285854
141348637,710298702
141348637,710400104
141348637,710421824
141348637,710762918
141348637,710935512
141348637,710953881
141348637,711432977
141348637,712223687
141348637,712418118
141348637,713167947
141348637,713783920
141348637,714259842
141348637,714445944
141348637,714545666
141348637,714706048
141348637,715330135
141348637,715782863
141348637,716598617
141348637,716630706
141348637,716965735
141348637,717069418
141348637,717862738
141348637,718675534
141348637,722407899
141348637,722481783
141348637,722519506
141348637,723944183
141348637,728586300
141348637,729197077
141348637,731475763
141348637,731950654
141348637,732463031
141348637,733273186
141348637,734283907
141348637,734704944
141348637,734854551
141348637,734925094
141348637,734925340
141348637,737474691
141348637,738313329
141348637,738749281
141348637,739012163
141348637,740655984
141348637,741101171
141348637,741457288
141348637,741663451
141348637,743003381
141348637,744135669
141348637,746299841
141348637,747000274
141348637,748579717
141348637,748928937
141348637,749374727
141348637,749396949
141348637,750715390
141348637,752033938
141348637,752676368
141348637,753026827
141348637,753305703
141348637,756394584
141348637,757777089
141348637,757790579
141348637,758176655
141348637,759915110
141348637,760212221
141348637,760461866
141348637,760508200
141348637,763492926
141348637,763598562
141348637,764654887
141348637,766382494
141348637,767575055
141348637,768200332
141348637,768319342
141348637,768904383
141348637,768952838
141348637,769756249
141348637,773070705
141348637,775742000
141348637,777105330
141348637,777138436
141348637,778817650
141348637,779413099
141348637,779921044
141348637,780842226
141348637,784883899
141348637,787684862
141348637,787944951
141348637,788011479
141348637,789221438
141348637,790262967
141348637,790316043
141348637,790777857
141348637,791359264
141348637,793196239
141348637,796245750
141348637,796534162
141348637,796607180
141348637,796671993
141348637,798242055
141348637,799277430
141348637,799492904
141348637,801495678
141348637,802488811
141348637,803986446
141348637,805210710
141348637,808758819
141348637,809549584
141348637,812067784
141348637,813457734
141348637,813879618
141348637,814220214
141348637,814486697
141348637,815274419
142990018,176109237
142990018,298753127
142990018,203778752
142990018,236773294
142990018,176605218
142990018,380448199
142990018,315739178
142990018,395284603
142990018,2323660
142990018,9376368
142990018,11964313
142990018,15009816
142990018,19797345
142990018,34098780
142990018,35730241
142990018,37653991
142990018,38110839
142990018,41033009
142990018,42654305
142990018,44780150
142990018,45971870
142990018,55842595
142990018,58192222
142990018,58439134
142990018,58836917
142990018,71005668
142990018,72308000
142990018,74266585
142990018,78086596
142990018,83886127
142990018,86113712
142990018,86341123
142990018,87437483
142990018,91510142
142990018,95183948
142990018,96202515
142990018,96387515
142990018,98097656
142990018,102635539
142990018,103684476
142990018,109470561
142990018,110803681
142990018,111440288
142990018,114491503
142990018,118155880
142990018,119691014
142990018,122644717
142990018,122913840
142990018,128961230
142990018,131393891
142990018,131577011
142990018,131846267
142990018,132046901
142990018,132650410
142990018,133272169
142990018,135324227
142990018,136210914
142990018,136487115
142990018,136492886
142990018,136839684
142990018,137805732
142990018,138751157
142990018,138947886
142990018,139289867
142990018,139599730
142990018,139755407
142990018,139847693
142990018,139953493
142990018,140256425
142990018,140768927
142990018,141226751
142990018,141590472
142990018,143053182
142990018,143088703
142990018,143458519
142990018,143555957
142990018,143647294
142990018,144350016
142990018,144397551
142990018,145029450
142990018,145347905
142990018,145468858
142990018,146536875
142990018,146715960
142990018,146991105
142990018,147183273
142990018,147313484
142990018,148009128
142990018,149092247
142990018,149425466
142990018,149612205
142990018,151754970
142990018,152620059
142990018,153542250
142990018,153561982
142990018,153713051
142990018,156007124
142990018,157267572
142990018,158065870
142990018,158712692
142990018,158890727
142990018,159205127
142990018,159552817
142990018,159566565
142990018,159836387
142990018,160063462
142990018,160804392
142990018,161637111
142990018,162789969
142990018,163024416
142990018,163037701
142990018,163320854
142990018,164047242
142990018,164459897
142990018,164534717
142990018,164837018
142990018,165222324
142990018,166167794
142990018,166283693
142990018,167118305
142990018,167856605
142990018,167923854
142990018,167962412
142990018,168457096
142990018,168912582
142990018,169246662
142990018,169256111
142990018,169685062
142990018,170515120
142990018,170640501
142990018,171792205
142990018,171805766
142990018,172327271
142990018,174095979
142990018,174472194
142990018,174557111
142990018,174752723
142990018,174830192
142990018,175116389
142990018,176657659
142990018,177188175
142990018,177427916
142990018,177838205
142990018,178024947
142990018,178256473
142990018,178275795
142990018,178976917
142990018,179087023
142990018,181601231
142990018,181749060
142990018,181858162
142990018,182443275
142990018,183495184
142990018,185043325
142990018,185593114
142990018,186109777
142990018,186493218
142990018,186666054
142990018,186852912
142990018,187515992
142990018,187521581
142990018,187753966
142990018,187810653
142990018,188644697
142990018,189473934
142990018,190109394
142990018,190971039
142990018,191680413
142990018,191711005
142990018,193392403
142990018,194965373
142990018,195330748
142990018,195501505
142990018,196514166
142990018,196581739
142990018,196801029
142990018,197345071
142990018,197407396
142990018,197662910
142990018,198881833
142990018,199712738
142990018,200610111
142990018,200882403
142990018,201593846
142990018,201751405
142990018,201853091
142990018,202720863
142990018,202825530
142990018,203855897
142990018,205144606
142990018,205202034
142990018,205548677
142990018,206105102
142990018,206237621
142990018,207802997
142990018,208382718
142990018,209212907
142990018,210319910
142990018,211023026
142990018,212074439
142990018,212147906
142990018,212703105
142990018,212711269
142990018,213269309
142990018,213609972
142990018,213847950
142990018,214306613
142990018,216692994
142990018,217295963
142990018,217480476
142990018,217642584
142990018,218358947
142990018,218556451
142990018,219760248
142990018,219767735
142990018,220269480
142990018,220553762
142990018,220832799
142990018,220856072
142990018,221126968
142990018,221453865
142990018,222518361
142990018,222749884
142990018,224394577
142990018,224813077
142990018,225398665
142990018,225581552
142990018,226298486
142990018,226643167
142990018,227311613
142990018,228123546
142990018,228347041
142990018,228748331
142990018,228880111
142990018,229013774
142990018,229066900
142990018,229258018
142990018,229554192
142990018,230392251
142990018,230494228
142990018,230706661
142990018,230868909
142990018,230977951
142990018,232336560
142990018,232388819
142990018,232482600
142990018,232582480
142990018,233139189
142990018,234054629
142990018,234289403
142990018,235003474
142990018,235256512
142990018,235287768
142990018,236354104
142990018,240308896
142990018,240368407
142990018,240460368
142990018,240488069
142990018,240659806
142990018,240837161
142990018,241120992
142990018,241418731
142990018,241566733
142990018,242015605
142990018,242986074
142990018,243281347
142990018,244457057
142990018,245343031
142990018,246879974
142990018,247406157
142990018,247938412
142990018,248647289
142990018,249249903
142990018,249349708
142990018,249522599
142990018,251366391
142990018,252060896
142990018,252169898
142990018,252586390
142990018,253305215
142990018,253394287
142990018,254785944
142990018,255070915
142990018,255087741
142990018,256383833
142990018,256564059
142990018,256594432
142990018,256843185
142990018,257872735
142990018,258019298
142990018,258024983
142990018,258551845
142990018,258659357
142990018,258682460
142990018,258859219
142990018,259011965
142990018,259521628
142990018,260379318
142990018,261723344
142990018,261800934
142990018,261953005
142990018,262050293
142990018,263050029
142990018,263205268
142990018,264298538
142990018,264388040
142990018,265321428
142990018,265572791
142990018,266172771
142990018,267591744
142990018,268167099
142990018,268596898
142990018,268996191
142990018,269326337
142990018,269595252
142990018,269722131
142990018,271590602
142990018,271831199
142990018,274110319
142990018,274978716
142990018,276494251
142990018,276840968
142990018,276855065
142990018,279647228
142990018,279946854
142990018,280259111
142990018,281506250
142990018,281507749
142990018,281535453
142990018,282745671
142990018,282772601
142990018,282795933
142990018,283529571
142990018,283574038
142990018,284536733
142990018,286110825
142990018,286643344
142990018,286750850
142990018,288812439
142990018,289989410
142990018,291245608
142990018,291804506
142990018,292745322
142990018,293080297
142990018,293323636
142990018,293697836
142990018,294987110
142990018,295887094
142990018,296086726
142990018,297815492
142990018,298590616
142990018,299153899
142990018,300625192
142990018,300715995
142990018,301768744
142990018,303303737
142990018,304303127
142990018,305071499
142990018,305253269
142990018,305898649
142990018,306224516
142990018,307609425
142990018,309892298
142990018,312936728
142990018,313388849
142990018,313981819
142990018,314477451
142990018,314917361
142990018,315395992
142990018,316327620
142990018,318283518
142990018,318823199
142990018,319063090
142990018,319097294
142990018,319142212
142990018,319785704
142990018,320093237
142990018,321680909
142990018,322236534
142990018,324162380
142990018,324965732
142990018,326641249
142990018,328036534
142990018,328728154
142990018,329064080
142990018,329402019
142990018,329475215
142990018,329765322
142990018,329915641
142990018,330140315
142990018,332946215
142990018,336703574
142990018,337384307
142990018,338352229
142990018,338375003
142990018,338724493
142990018,339747394
142990018,340028159
142990018,340431120
142990018,340547457
142990018,342482462
142990018,342528339
142990018,342644677
142990018,345323578
142990018,346934684
142990018,347001840
142990018,347774302
142990018,349525938
142990018,351294477
142990018,352734651
142990018,352969461
142990018,353287833
142990018,354505716
142990018,355792205
142990018,356488839
142990018,356915721
142990018,358208727
142990018,359063833
142990018,359492180
142990018,359662485
142990018,359732289
142990018,361722763
142990018,361827443
142990018,362166513
142990018,363240794
142990018,364912143
142990018,365170576
142990018,366776780
142990018,367541526
142990018,369374407
142990018,369746437
142990018,371957213
142990018,377838712
142990018,378987036
142990018,380329046
142990018,381743348
142990018,381841959
142990018,382069021
142990018,382634861
142990018,383032071
142990018,387887554
142990018,389079147
142990018,389784761
142990018,393129358
142990018,395264222
142990018,396235444
142990018,396676161
142990018,396790503
142990018,397965953
142990018,398039392
142990018,398946352
142990018,398981079
142990018,400481211
142990018,400702650
142990018,400926551
142990018,404173791
142990018,405119489
142990018,408544548
142990018,412359724
142990018,412747074
142990018,416223392
142990018,416379450
142990018,418232277
142990018,418490772
142990018,418873466
142990018,420815756
142990018,424266304
142990018,426674665
142990018,428402795
142990018,430874137
142990018,431864085
142990018,432533304
142990018,432672539
142990018,435377793
142990018,435521300
142990018,435940874
142990018,436041860
142990018,437579500
142990018,438390066
142990018,440127078
142990018,440312932
